id,code,name,country_id,transport_id/id
l10n_mx_wbl_stationsEF2219,EF2219,Magdalena,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2220,EF2220,Cuervo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2221,EF2221,Tequila,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2222,EF2222,Amatitan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2223,EF2223,Arenal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2224,EF2224,La Venta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2225,EF2225,Jocotan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2226,EF2226,Guadalajara,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2227,EF2227,Portezuelo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2228,EF2228,Mascarera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2229,EF2229,Santa Bárbara,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2230,EF2230,Martinez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2231,EF2231,San Lázaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2232,EF2232,Domínguez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2233,EF2233,Santa Cruz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2234,EF2234,Zorrilla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2235,EF2235,La Bota,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2236,EF2236,Álamo Gordo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2237,EF2237,Molina,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2238,EF2238,Sauceda,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2239,EF2239,Del Rio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2240,EF2240,Villa Verde,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2241,EF2241,Mina Oro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2242,EF2242,Naco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2243,EF2243,La Calera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2244,EF2244,Cabullona,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2245,EF2245,Cima,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2246,EF2246,Elías Calles,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2247,EF2247,Fronteras,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2248,EF2248,Cochuta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2249,EF2249,Esqueda,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2250,EF2250,Turicachi,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2251,EF2251,Vigía,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2252,EF2252,Calabazas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2253,EF2253,El Tajo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2254,EF2254,San Nicolás,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2255,EF2255,Purica,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2256,EF2256,Hidalgo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2257,EF2257,Nacozari,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2258,EF2258,Cananea,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2259,EF2259,Agua Prieta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2260,EF2260,La Campana,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2261,EF2261,Guaymas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2262,EF2262,Bacobambo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2263,EF2263,Etchojoa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2264,EF2264,Huatabampo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2265,EF2265,Guasave,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2266,EF2266,Navolato,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2267,EF2267,El Dorado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2268,EF2268,Orendain,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2269,EF2269,Tala,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2270,EF2270,Refugio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2271,EF2271,Cuicillos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2272,EF2272,La Vega,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2273,EF2273,Matute,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2274,EF2274,Ameca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2275,EF2275,Amarillo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2276,EF2276,Carmen,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2277,EF2277,Portes Gil,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2278,EF2278,Ahualulco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2279,EF2279,La Calabaza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2280,EF2280,Etzatlan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2281,EF2281,Pascualitos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2282,EF2282,Cerro Prieto,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2283,EF2283,Delta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2284,EF2284,Victoria,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2285,EF2285,Rio Colorado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2286,EF2286,Coahuila,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2287,EF2287,Riito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2288,EF2288,El Doctor,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2289,EF2289,Los Pioneros,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2290,EF2290,Sanchez Islas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2291,EF2291,Torres Burciga,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2292,EF2292,Lopez Collada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2293,EF2293,Gustavo Sotelo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2294,EF2294,Puerto Perasco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2295,EF2295,Irigoyen,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2296,EF2296,Almejas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2297,EF2297,El Sahuaro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2298,EF2298,Las Enchilayas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2299,EF2299,El Coyote,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2300,EF2300,Los Sapos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2301,EF2301,Caborca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2302,EF2302,Pitiquito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2303,EF2303,La Ventana,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2304,EF2304,La Verbena,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2305,EF2305,La Pera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2306,EF2306,Trincheras,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2307,EF2307,Ruiz Díaz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2308,EF2308,Benjamin Hill,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2309,EF2309,Mexicali,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2310,EF2310,Tijuana,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2311,EF2311,Agua Caliente,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2312,EF2312,Garcia,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2313,EF2313,Matanuco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2314,EF2314,Redondo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2315,EF2315,Tecate,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2316,EF2316,San Vicente,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2317,EF2317,Cuautlalpan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2318,EF2318,General Gomez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2319,EF2319,Chapingo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2320,EF2320,Texcoco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2321,EF2321,San Andrés,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2322,EF2322,Robles,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2323,EF2323,Azteca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2324,EF2324,Chipiltepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2325,EF2325,Xometla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2326,EF2326,Antonio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2327,EF2327,Pirámides,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2328,EF2328,Metepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2329,EF2329,Oxtotipac,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2330,EF2330,Otumba,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2331,EF2331,El Magueyal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2332,EF2332,Aguatepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2333,EF2333,Campero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2334,EF2334,Jaltepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2335,EF2335,Santa Clara,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2336,EF2336,Mal País,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2337,EF2337,San Lorenzo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2338,EF2338,Veloz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2339,EF2339,Iturbe,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2340,EF2340,La Luz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2341,EF2341,Sanz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2342,EF2342,La Trasquila,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2343,EF2343,Mena,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2344,EF2344,Xicoténcatl,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2345,EF2345,Velasco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2346,EF2346,Kiumicho,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2347,EF2347,Tecoac,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2348,EF2348,Santo Domingo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2349,EF2349,Cerón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2350,EF2350,Mazarraza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2351,EF2351,Vega,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2352,EF2352,Oriental,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2353,EF2353,Varela,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2354,EF2354,Titipanapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2355,EF2355,Tepeyahualco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2356,EF2356,Pizarro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2357,EF2357,Artesiano,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2358,EF2358,Totalco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2359,EF2359,Perote,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2360,EF2360,Rubín,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2361,EF2361,Cruz Blanca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2362,EF2362,Las Vigas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2363,EF2363,David. S Alonso,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2364,EF2364,Loma de Tablas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2365,EF2365,Negro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2366,EF2366,Cruz Verde,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2367,EF2367,Jilotepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2368,EF2368,San Miguel,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2369,EF2369,Demesa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2370,EF2370,Banderilla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2371,EF2371,Jalapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2372,EF2372,Los Berros,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2373,EF2373,Pacho,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2374,EF2374,Roma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2375,EF2375,Alborada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2376,EF2376,El Chico,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2377,EF2377,Chavarrillo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2378,EF2378,Palman,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2379,EF2379,Souter,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2380,EF2380,Apazapam,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2381,EF2381,Tigrillos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2382,EF2382,El Carrizal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2383,EF2383,Los Ídolos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2384,EF2384,Tamarindo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2385,EF2385,Chichicaxtle,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2386,EF2386,Guayabal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2387,EF2387,Paso de Varas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2388,EF2388,Cardel,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2389,EF2389,Salmoral,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2390,EF2390,La Posta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2391,EF2391,Antigua,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2392,EF2392,Pureza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2393,EF2393,Matillo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2394,EF2394,Loma de Iguana,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2395,EF2395,Vargas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2396,EF2396,Santa Fe,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2397,EF2397,Tamsa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2398,EF2398,Veracruz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2399,EF2399,Veracruz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2400,EF2400,Calpulalpan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2401,EF2401,Mazapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2402,EF2402,Tepuente,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2403,EF2403,Nanacamilpa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2404,EF2404,Arroyo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2405,EF2405,Contadero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2406,EF2406,Lagunitas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2407,EF2407,Dolores,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2408,EF2408,Tláloc,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2409,EF2409,San Martin,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2410,EF2410,Baltazar,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2411,EF2411,Moyotzingo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2412,EF2412,La Posta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2413,EF2413,Analco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2414,EF2414,Xoxtla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2415,EF2415,Zoquiapan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2416,EF2416,Coronango,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2417,EF2417,Santa Clara,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2418,EF2418,Los Arcos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2419,EF2419,La Unión,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2420,EF2420,Puebla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2421,EF2421,Amalucan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2422,EF2422,Signoret,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2423,EF2423,Amozoc,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2424,EF2424,Tepatlaxco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2425,EF2425,Acajete,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2426,EF2426,Los Pinales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2427,EF2427,Citlaltepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2428,EF2428,Ixtenco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2429,EF2429,Jara,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2430,EF2430,Grajales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2431,EF2431,Chiapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2432,EF2432,Sebma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2433,EF2433,Manantiales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2434,EF2434,Vicencio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2435,EF2435,Carmela,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2436,EF2436,Carcara,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2437,EF2437,Cholula,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2438,EF2438,Tehuiloyoca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2439,EF2439,Maria,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2440,EF2440,Tecuanipan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2441,EF2441,Frailes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2442,EF2442,San Martin Tlamapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2443,EF2443,Tlamapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2444,EF2444,Molinos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2445,EF2445,Portezuelo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2446,EF2446,Totometla de Juárez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2447,EF2447,San Agustín Huixaxtla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2448,EF2448,San Félix,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2449,EF2449,Tejaluca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2450,EF2450,Atlixco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2451,EF2451,Gavana,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2452,EF2452,Tronconal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2453,EF2453,Champusco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2454,EF2454,Teyuca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2455,EF2455,Teruel,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2456,EF2456,Tepeojura,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2457,EF2457,La Balarza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2458,EF2458,Carales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2459,EF2459,Matamores,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2460,EF2460,Mier,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2461,EF2461,Zoloquiapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2462,EF2462,Colon,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2463,EF2463,Chietla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2464,EF2464,Atencingo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2465,EF2465,Ahuehuetzingo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2466,EF2466,Lagunillas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2467,EF2467,Órgano,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2468,EF2468,Axochiapan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2469,EF2469,San Cosme,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2470,EF2470,Coayuca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2471,EF2471,Atlacahualoya,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2472,EF2472,Loyola,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2473,EF2473,Garcia,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2474,EF2474,Atotonilco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2475,EF2475,Productora Nacional,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2476,EF2476,Xalostoc,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2477,EF2477,San Juan de Aragón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2478,EF2478,Xochiaca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2479,EF2479,Los Reyes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2480,EF2480,Huitzilzingo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2481,EF2481,Tenango,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2482,EF2482,Ayapango,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2483,EF2483,Amecameca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2484,EF2484,Tepetlixpa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2485,EF2485,Nepopualco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2486,EF2486,San Sebastián,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2487,EF2487,La Carada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2488,EF2488,San Juan Texcalpan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2489,EF2489,Atlatlahuacan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2490,EF2490,Cuautla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2491,EF2491,Espuela Marinera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2492,EF2492,San Rafael,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2493,EF2493,Rio Panuco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2494,EF2494,Pebernales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2495,EF2495,Topila,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2496,EF2496,Agrarios,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2497,EF2497,Palacho,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2498,EF2498,Carbono,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2499,EF2499,Quebrache,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2500,EF2500,Lagartero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2501,EF2501,Chapancal,MX,l10n_mx_wbl_transport_04
