id,code,name,division
l10n_mx_wbl_dangerous_material_M0779,M0779,UREA-PERÓXIDO DE HIDRÓGENO,5.1
l10n_mx_wbl_dangerous_material_M0780,M0780,NITRITO DE CINC Y AMONIO,5.1
l10n_mx_wbl_dangerous_material_M0781,M0781,CLORATO DE CINC,5.1
l10n_mx_wbl_dangerous_material_M0782,M0782,NITRATO DE CINC,5.1
l10n_mx_wbl_dangerous_material_M0783,M0783,PERMANGANATO DE CINC,5.1
l10n_mx_wbl_dangerous_material_M0784,M0784,PERÓXIDO DE CINC,5.1
l10n_mx_wbl_dangerous_material_M0785,M0785,"PICRAMATO DE CIRCONIO HUMEDECIDO con un mínimo del 20 %, en masa, de agua",4.1
l10n_mx_wbl_dangerous_material_M0786,M0786,"CIANHIDRINA DE LA ACETONA, ESTABILIZADA",6.1
l10n_mx_wbl_dangerous_material_M0787,M0787,"ALCALOIDES SÓLIDOS, N.E.P.,
oSALES DE ALCALOIDES, SÓLIDAS, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M0788,M0788,ISOTIOCIANATO DE ALILO ESTABILIZADO,6.1
l10n_mx_wbl_dangerous_material_M0789,M0789,ARSENIATO DE AMONIO,6.1
l10n_mx_wbl_dangerous_material_M0790,M0790,ANILINA,6.1
l10n_mx_wbl_dangerous_material_M0791,M0791,CLORHIDRATO DE ANILINA,6.1
l10n_mx_wbl_dangerous_material_M0792,M0792,"ANTIMONIO, COMPUESTO INORGÁNICO SÓLIDO DE, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M0793,M0793,LACTATO DE ANTIMONIO,6.1
l10n_mx_wbl_dangerous_material_M0794,M0794,TARTRATO DE ANTIMONIO Y POTASIO,6.1
l10n_mx_wbl_dangerous_material_M0795,M0795,ÁCIDO ARSÉNICO LÍQUIDO,6.1
l10n_mx_wbl_dangerous_material_M0796,M0796,ÁCIDO ARSÉNICO SÓLIDO,6.1
l10n_mx_wbl_dangerous_material_M0797,M0797,BROMURO DE ARSÉNICO,6.1
l10n_mx_wbl_dangerous_material_M0798,M0798,"ARSÉNICO, COMPUESTO LÍQUIDO DE, N.E.P., inorgánico, en particular arseniatos, n.e.p., arsenitos, n.e.p., sulfuros de arsénico, n.e.p., y compuesto orgánico de arsénico, n.e.p.",6.1
l10n_mx_wbl_dangerous_material_M0799,M0799,"ARSÉNICO, COMPUESTO SÓLIDO DE, N.E.P., inorgánico, en particular arseniatos n.e.p., arsenitos n.e.p., sulfuros de arsénico n.e.p. y compuesto orgánico de arsénico n.e.p.",6.1
l10n_mx_wbl_dangerous_material_M0800,M0800,ARSÉNICO,6.1
l10n_mx_wbl_dangerous_material_M0801,M0801,PENTÓXIDO DE ARSÉNICO,6.1
l10n_mx_wbl_dangerous_material_M0802,M0802,TRICLORURO DE ARSÉNICO,6.1
l10n_mx_wbl_dangerous_material_M0803,M0803,TRIÓXIDO DE ARSÉNICO,6.1
l10n_mx_wbl_dangerous_material_M0804,M0804,POLVO ARSENICAL,6.1
l10n_mx_wbl_dangerous_material_M0805,M0805,"BARIO, COMPUESTO DE, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M0806,M0806,CIANURO DE BARIO,6.1
l10n_mx_wbl_dangerous_material_M0807,M0807,"BERILIO, COMPUESTO DE, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M0808,M0808,BERILIO EN POLVO,6.1
l10n_mx_wbl_dangerous_material_M0809,M0809,BROMOACETONA,6.1
l10n_mx_wbl_dangerous_material_M0810,M0810,BRUCINA,6.1
l10n_mx_wbl_dangerous_material_M0811,M0811,"AZIDA DE BARIO HUMEDECIDA con un mínimo del 50 %, en masa, de agua",4.1
l10n_mx_wbl_dangerous_material_M0812,M0812,ÁCIDO CACODÍLICO,6.1
l10n_mx_wbl_dangerous_material_M0813,M0813,ARSENIATO DE CALCIO,6.1
l10n_mx_wbl_dangerous_material_M0814,M0814,ARSENIATO DE CALCIO Y ARSENITO DE CALCIO EN MEZCLA SÓLIDA,6.1
l10n_mx_wbl_dangerous_material_M0815,M0815,CIANURO DE CALCIO,6.1
l10n_mx_wbl_dangerous_material_M0816,M0816,CLORODINITROBENCENOS LÍQUIDOS,6.1
l10n_mx_wbl_dangerous_material_M0817,M0817,CLORONITROBENCENOS SÓLIDOS,6.1
l10n_mx_wbl_dangerous_material_M0818,M0818,"CLORHIDRATO DE 4-CLORO-o- TOLUIDINA, SÓLIDO",6.1
l10n_mx_wbl_dangerous_material_M0819,M0819,CLOROPICRINA,6.1
l10n_mx_wbl_dangerous_material_M0820,M0820,"CLOROPICRINA Y BROMURO DE METILO, MEZCLA DE, con más del 2 % de cloropicrina",2.3
l10n_mx_wbl_dangerous_material_M0821,M0821,"CLOROPICRINA Y CLORURO DE METILO, MEZCLA DE",2.3
l10n_mx_wbl_dangerous_material_M0822,M0822,"CLOROPICRINA EN MEZCLA, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M0823,M0823,ACETOARSENITO DE COBRE,6.1
l10n_mx_wbl_dangerous_material_M0824,M0824,ARSENITO DE COBRE,6.1
l10n_mx_wbl_dangerous_material_M0825,M0825,CIANURO DE COBRE,6.1
l10n_mx_wbl_dangerous_material_M0826,M0826,"CIANUROS INORGÁNICOS, SÓLIDOS, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M0827,M0827,CLORURO DE CIANÓGENO ESTABILIZADO,2.3
l10n_mx_wbl_dangerous_material_M0828,M0828,DICLOROANILINAS LÍQUIDAS,6.1
l10n_mx_wbl_dangerous_material_M0829,M0829,o-DICLOROBENCENO,6.1
l10n_mx_wbl_dangerous_material_M0830,M0830,DICLOROMETANO,6.1
l10n_mx_wbl_dangerous_material_M0831,M0831,SULFATO DE DIETILO,6.1
l10n_mx_wbl_dangerous_material_M0832,M0832,SULFATO DE DIMETILO,6.1
l10n_mx_wbl_dangerous_material_M0833,M0833,DINITROANILINAS,6.1
l10n_mx_wbl_dangerous_material_M0834,M0834,DINITROBENCENOS LÍQUIDOS,6.1
l10n_mx_wbl_dangerous_material_M0835,M0835,DINITRO-o-CRESOL,6.1
l10n_mx_wbl_dangerous_material_M0836,M0836,DINITROFENOL EN SOLUCIÓN,6.1
l10n_mx_wbl_dangerous_material_M0837,M0837,DINITROTOLUENOS FUNDIDOS,6.1
l10n_mx_wbl_dangerous_material_M0838,M0838,"DESINFECTANTE SÓLIDO, TÓXICO, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M0839,M0839,"COLORANTE LÍQUIDO, TÓXICO, N.E.P. o MATERIA INTERMEDIA PARA COLORANTES, LÍQUIDA, TÓXICA, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M0840,M0840,BROMOACETATO DE ETILO,6.1
l10n_mx_wbl_dangerous_material_M0841,M0841,ETILENDIAMINA,8
l10n_mx_wbl_dangerous_material_M0842,M0842,DIBROMURO DE ETILENO,6.1
l10n_mx_wbl_dangerous_material_M0843,M0843,ARSENIATO DE HIERRO(III),6.1
l10n_mx_wbl_dangerous_material_M0844,M0844,ARSENITO DE HIERRO(III),6.1
l10n_mx_wbl_dangerous_material_M0845,M0845,ARSENIATO DE HIERRO(II),6.1
l10n_mx_wbl_dangerous_material_M0846,M0846,TETRAFOSFATO DE HEXAETILO,6.1
l10n_mx_wbl_dangerous_material_M0847,M0847,"TETRAFOSFATO DE HEXAETILO Y GAS COMPRIMIDO, MEZCLA DE",2.3
l10n_mx_wbl_dangerous_material_M0848,M0848,ÁCIDO CIANHÍDRICO EN SOLUCIÓN ACUOSA (CIANURO DE HIDRÓGENO EN SOLUCIÓN ACUOSA) con un máximo del 20 % de cianuro de hidrógeno,6.1
l10n_mx_wbl_dangerous_material_M0849,M0849,CIANURO DE HIDRÓGENO ESTABILIZADO con menos del 3 % de agua y absorbido en una materia porosa inerte,6.1
l10n_mx_wbl_dangerous_material_M0850,M0850,ACETATO DE PLOMO,6.1
l10n_mx_wbl_dangerous_material_M0851,M0851,ARSENIATOS DE PLOMO,6.1
l10n_mx_wbl_dangerous_material_M0852,M0852,ARSENITOS DE PLOMO,6.1
l10n_mx_wbl_dangerous_material_M0853,M0853,CIANURO DE PLOMO,6.1
l10n_mx_wbl_dangerous_material_M0854,M0854,PÚRPURA DE LONDRES,6.1
l10n_mx_wbl_dangerous_material_M0855,M0855,ARSENIATO DE MAGNESIO,6.1
l10n_mx_wbl_dangerous_material_M0856,M0856,ARSENIATO DE MERCURIO(II),6.1
l10n_mx_wbl_dangerous_material_M0857,M0857,CLORURO DE MERCURIO(II),6.1
l10n_mx_wbl_dangerous_material_M0858,M0858,NITRATO DE MERCURIO(II),6.1
l10n_mx_wbl_dangerous_material_M0859,M0859,CIANURO DE MERCURIO Y POTASIO,6.1
l10n_mx_wbl_dangerous_material_M0860,M0860,NITRATO DE MERCURIO(I),6.1
l10n_mx_wbl_dangerous_material_M0861,M0861,ACETATO DE MERCURIO,6.1
l10n_mx_wbl_dangerous_material_M0862,M0862,CLORURO DE MERCURIO Y AMONIO,6.1
l10n_mx_wbl_dangerous_material_M0863,M0863,BENZOATO DE MERCURIO,6.1
l10n_mx_wbl_dangerous_material_M0864,M0864,BROMUROS DE MERCURIO,6.1
l10n_mx_wbl_dangerous_material_M0865,M0865,CIANURO DE MERCURIO,6.1
l10n_mx_wbl_dangerous_material_M0866,M0866,GLUCONATO DE MERCURIO,6.1
l10n_mx_wbl_dangerous_material_M0867,M0867,YODURO DE MERCURIO,6.1
l10n_mx_wbl_dangerous_material_M0868,M0868,NUCLEATO DE MERCURIO,6.1
l10n_mx_wbl_dangerous_material_M0869,M0869,OLEATO DE MERCURIO,6.1
l10n_mx_wbl_dangerous_material_M0870,M0870,ÓXIDO DE MERCURIO,6.1
l10n_mx_wbl_dangerous_material_M0871,M0871,"OXICIANURO DE MERCURIO, DESENSIBILIZADO",6.1
l10n_mx_wbl_dangerous_material_M0872,M0872,YODURO DE MERCURIO Y POTASIO,6.1
l10n_mx_wbl_dangerous_material_M0873,M0873,SALICILATO DE MERCURIO,6.1
l10n_mx_wbl_dangerous_material_M0874,M0874,SULFATO DE MERCURIO,6.1
l10n_mx_wbl_dangerous_material_M0875,M0875,TIOCIANATO DE MERCURIO,6.1
l10n_mx_wbl_dangerous_material_M0876,M0876,"BROMURO DE METILO Y DIBROMURO DE ETILENO, MEZCLA LÍQUIDA DE",6.1
l10n_mx_wbl_dangerous_material_M0877,M0877,ACETONITRILO,3
l10n_mx_wbl_dangerous_material_M0878,M0878,MEZCLA ANTIDETONANTE PARA COMBUSTIBLES DE MOTORES,6.1
l10n_mx_wbl_dangerous_material_M0879,M0879,beta-NAFTILAMINA SÓLIDA,6.1
l10n_mx_wbl_dangerous_material_M0880,M0880,NAFTILTIOUREA,6.1
l10n_mx_wbl_dangerous_material_M0881,M0881,NAFTILUREA,6.1
l10n_mx_wbl_dangerous_material_M0882,M0882,CIANURO DE NÍQUEL,6.1
l10n_mx_wbl_dangerous_material_M0883,M0883,NICOTINA,6.1
l10n_mx_wbl_dangerous_material_M0884,M0884,"NICOTINA, COMPUESTO SÓLIDO DE, N.E.P., o PREPARADO SÓLIDO A BASE DE NICOTINA, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M0885,M0885,"CLORHIDRATO DE NICOTINA, LÍQUIDO o EN SOLUCIÓN",6.1
l10n_mx_wbl_dangerous_material_M0886,M0886,SALICILATO DE NICOTINA,6.1
l10n_mx_wbl_dangerous_material_M0887,M0887,"SULFATO DE NICOTINA, EN SOLUCIÓN",6.1
l10n_mx_wbl_dangerous_material_M0888,M0888,TARTRATO DE NICOTINA,6.1
l10n_mx_wbl_dangerous_material_M0889,M0889,ÓXIDO NÍTRICO COMPRIMIDO,2.3
l10n_mx_wbl_dangerous_material_M0890,M0890,"NITROANILINAS (o-, m-, p-)",6.1
l10n_mx_wbl_dangerous_material_M0891,M0891,NITROBENCENO,6.1
l10n_mx_wbl_dangerous_material_M0892,M0892,"NITROFENOLES (o-, m-, p-)",6.1
l10n_mx_wbl_dangerous_material_M0893,M0893,NITROTOLUENOS LÍQUIDOS,6.1
l10n_mx_wbl_dangerous_material_M0894,M0894,NITROXILENOS LÍQUIDOS,6.1
l10n_mx_wbl_dangerous_material_M0895,M0895,PENTACLOROETANO,6.1
l10n_mx_wbl_dangerous_material_M0896,M0896,PERCLOROMETIL- MERCAPTANO,6.1
l10n_mx_wbl_dangerous_material_M0897,M0897,FENOL SÓLIDO,6.1
l10n_mx_wbl_dangerous_material_M0898,M0898,"CLORURO DE
FENILCARBILAMINA",6.1
l10n_mx_wbl_dangerous_material_M0899,M0899,"FENILENDIAMINAS (o-, m-, p-)",6.1
l10n_mx_wbl_dangerous_material_M0900,M0900,ACETATO DE FENILMERCURIO,6.1
l10n_mx_wbl_dangerous_material_M0901,M0901,ARSENIATO DE POTASIO,6.1
l10n_mx_wbl_dangerous_material_M0902,M0902,ARSENITO DE POTASIO,6.1
l10n_mx_wbl_dangerous_material_M0903,M0903,CUPROCIANURO DE POTASIO,6.1
l10n_mx_wbl_dangerous_material_M0904,M0904,CIANURO DE POTASIO SÓLIDO,6.1
l10n_mx_wbl_dangerous_material_M0905,M0905,ARSENITO DE PLATA,6.1
l10n_mx_wbl_dangerous_material_M0906,M0906,CIANURO DE PLATA,6.1
l10n_mx_wbl_dangerous_material_M0907,M0907,ARSENIATO DE SODIO,6.1
l10n_mx_wbl_dangerous_material_M0908,M0908,ARSENITO DE SODIO EN SOLUCIÓN ACUOSA,6.1
l10n_mx_wbl_dangerous_material_M0909,M0909,AZIDA DE SODIO,6.1
l10n_mx_wbl_dangerous_material_M0910,M0910,CACODILATO DE SODIO,6.1
l10n_mx_wbl_dangerous_material_M0911,M0911,CIANURO DE SODIO SÓLIDO,6.1
l10n_mx_wbl_dangerous_material_M0912,M0912,FLUORURO DE SODIO SÓLIDO,6.1
l10n_mx_wbl_dangerous_material_M0913,M0913,ARSENITO DE ESTRONCIO,6.1
l10n_mx_wbl_dangerous_material_M0914,M0914,ESTRICNINA o SALES DE ESTRICNINA,6.1
l10n_mx_wbl_dangerous_material_M0915,M0915,"GASES LACRIMÓGENOS, SUSTANCIA LÍQUIDA PARA LA FABRICACIÓN DE, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M0916,M0916,CIANUROS DE BROMOBENCILO LÍQUIDOS,6.1
l10n_mx_wbl_dangerous_material_M0917,M0917,CLOROACETONA ESTABILIZADA,6.1
l10n_mx_wbl_dangerous_material_M0918,M0918,CLOROACETOFENONA SÓLIDA,6.1
l10n_mx_wbl_dangerous_material_M0919,M0919,DIFENILAMINO-CLOROARSINA,6.1
l10n_mx_wbl_dangerous_material_M0920,M0920,DIFENILCLOROARSINA LÍQUIDA,6.1
l10n_mx_wbl_dangerous_material_M0921,M0921,VELAS LACRIMÓGENAS,6.1
l10n_mx_wbl_dangerous_material_M0922,M0922,"BROMURO DE XILILO, LÍQUIDO",6.1
l10n_mx_wbl_dangerous_material_M0923,M0923,"1,1,2,2-TETRACLOROETANO",6.1
l10n_mx_wbl_dangerous_material_M0924,M0924,DITIOPIROFOSFATO DE TETRAETILO,6.1
l10n_mx_wbl_dangerous_material_M0925,M0925,"TALIO, COMPUESTO DE, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M0926,M0926,TOLUIDINAS LÍQUIDAS,6.1
l10n_mx_wbl_dangerous_material_M0927,M0927,"TOLUILEN-2,4-DIAMINA SÓLIDA",6.1
l10n_mx_wbl_dangerous_material_M0928,M0928,TRICLOROETILENO,6.1
l10n_mx_wbl_dangerous_material_M0929,M0929,XILIDINAS LÍQUIDAS,6.1
l10n_mx_wbl_dangerous_material_M0930,M0930,"ARSENIATO DE CINC,
ARSENITO DE CINC o MEZCLA DE ARSENIATO DE CINC Y ARSENITO DE CINC",6.1
l10n_mx_wbl_dangerous_material_M0931,M0931,CIANURO DE CINC,6.1
l10n_mx_wbl_dangerous_material_M0932,M0932,FOSFURO DE CINC,4.3
l10n_mx_wbl_dangerous_material_M0933,M0933,ANHÍDRIDO ACÉTICO,8
l10n_mx_wbl_dangerous_material_M0934,M0934,BROMURO DE ACETILO,8
l10n_mx_wbl_dangerous_material_M0935,M0935,CLORURO DE ACETILO,3
l10n_mx_wbl_dangerous_material_M0936,M0936,FOSFATO ÁCIDO DE BUTILO,8
l10n_mx_wbl_dangerous_material_M0937,M0937,LÍQUIDO ALCALINO CAÚSTICO N.E.P.,8
l10n_mx_wbl_dangerous_material_M0938,M0938,CLOROFORMIATO DE ALILO,6.1
l10n_mx_wbl_dangerous_material_M0939,M0939,YODURO DE ALILO,3
l10n_mx_wbl_dangerous_material_M0940,M0940,ALILTRICLOROSILANO ESTABILIZADO,8
l10n_mx_wbl_dangerous_material_M0941,M0941,BROMURO DE ALUMINIO ANHIDRO,8
l10n_mx_wbl_dangerous_material_M0942,M0942,CLORURO DE ALUMINIO ANHIDRO,8
l10n_mx_wbl_dangerous_material_M0943,M0943,HIDROGENODIFLUORURO DE AMONIO SÓLIDO,8
l10n_mx_wbl_dangerous_material_M0944,M0944,AMILTRICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M0945,M0945,CLORURO DE ANISOILO,8
l10n_mx_wbl_dangerous_material_M0946,M0946,PENTACLORURO DE ANTIMONIO LÍQUIDO,8
l10n_mx_wbl_dangerous_material_M0947,M0947,PENTACLORURO DE ANTIMONIO EN SOLUCIÓN,8
l10n_mx_wbl_dangerous_material_M0948,M0948,PENTAFLUORURO DE ANTIMONIO,8
l10n_mx_wbl_dangerous_material_M0949,M0949,TRICLORURO DE ANTIMONIO,8
l10n_mx_wbl_dangerous_material_M0950,M0950,CLORURO DE BENZOILO,8
l10n_mx_wbl_dangerous_material_M0951,M0951,BROMURO DE BENCILO,6.1
l10n_mx_wbl_dangerous_material_M0952,M0952,CLORURO DE BENCILO,6.1
l10n_mx_wbl_dangerous_material_M0953,M0953,CLOROFORMIATO DE BENCILO,8
l10n_mx_wbl_dangerous_material_M0954,M0954,"HIDROGENODIFLUORUROS SÓLIDOS, N.E.P.",8
l10n_mx_wbl_dangerous_material_M0955,M0955,TRICLORURO DE BORO,2.3
l10n_mx_wbl_dangerous_material_M0956,M0956,"TRIFLUORURO DE BORO Y ÁCIDO ACÉTICO, COMPLEJO LÍQUIDO DE",8
l10n_mx_wbl_dangerous_material_M0957,M0957,"TRIFLUORURO DE BORO Y ÁCIDO PROPIÓNICO, COMPLEJO LÍQUIDO DE",8
l10n_mx_wbl_dangerous_material_M0958,M0958,BROMO o BROMO EN SOLUCIÓN,8
l10n_mx_wbl_dangerous_material_M0959,M0959,PENTAFLUORURO DE BROMO,5.1
l10n_mx_wbl_dangerous_material_M0960,M0960,TRIFLUORURO DE BROMO,5.1
l10n_mx_wbl_dangerous_material_M0961,M0961,BUTILTRICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M0962,M0962,"HIPOCLORITO DE CALCIO SECO
oHIPOCLORITO DE CALCIO EN
MEZCLA SECA, con más del 39 % de cloro activo (8,8 % de oxígeno activo)",5.1
l10n_mx_wbl_dangerous_material_M0963,M0963,TRIFLUORURO DE CLORO,2.3
l10n_mx_wbl_dangerous_material_M0964,M0964,ÁCIDO CLOROACÉTICO EN SOLUCIÓN,6.1
l10n_mx_wbl_dangerous_material_M0965,M0965,ÁCIDO CLOROACÉTICO SÓLIDO,6.1
l10n_mx_wbl_dangerous_material_M0966,M0966,CLORURO DE CLOROACETILO,6.1
l10n_mx_wbl_dangerous_material_M0967,M0967,CLOROFENILTRICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M0968,M0968,"ÁCIDO CLOROSULFÓNICO (con
osin trióxido de azufre)",8
l10n_mx_wbl_dangerous_material_M0969,M0969,ÁCIDO CRÓMICO EN SOLUCIÓN,8
l10n_mx_wbl_dangerous_material_M0970,M0970,FLUORURO DE CROMO(III) SÓLIDO,8
l10n_mx_wbl_dangerous_material_M0971,M0971,FLUORURO DE CROMO(III) EN SOLUCIÓN,8
l10n_mx_wbl_dangerous_material_M0972,M0972,OXICLORURO DE CROMO(VI) (CLORURO DE CROMILO),8
l10n_mx_wbl_dangerous_material_M0973,M0973,"SÓLIDO CORROSIVO, N.E.P.",8
l10n_mx_wbl_dangerous_material_M0974,M0974,"LÍQUIDO CORROSIVO, N.E.P.",8
l10n_mx_wbl_dangerous_material_M0975,M0975,CUPRIETILENDIAMINA EN SOLUCIÓN,8
l10n_mx_wbl_dangerous_material_M0976,M0976,CICLOHEXENILTRICLOROSILA NO,8
l10n_mx_wbl_dangerous_material_M0977,M0977,CICLOHEXIL-TRICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M0978,M0978,ÁCIDO DICLOROACÉTICO,8
l10n_mx_wbl_dangerous_material_M0979,M0979,CLORURO DE DICLOROACETILO,8
l10n_mx_wbl_dangerous_material_M0980,M0980,DICLOROFENILTRICLOROSILA NO,8
l10n_mx_wbl_dangerous_material_M0981,M0981,DIETILDICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M0982,M0982,ÁCIDO DIFLUOROFOSFÓRICO ANHIDRO,8
l10n_mx_wbl_dangerous_material_M0983,M0983,DIFENILDICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M0984,M0984,BROMURO DE DIFENILMETILO,8
l10n_mx_wbl_dangerous_material_M0985,M0985,DODECILTRICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M0986,M0986,CLORURO DE HIERO(III) ANHIDRO,8
l10n_mx_wbl_dangerous_material_M0987,M0987,"EXTINTORES DE INCENDIOS, CARGAS PARA, líquidos corrosivos",8
l10n_mx_wbl_dangerous_material_M0988,M0988,ÁCIDO FLUOROBÓRICO,8
l10n_mx_wbl_dangerous_material_M0989,M0989,ÁCIDO FLUOROFOSFÓRICO ANHIDRO,8
l10n_mx_wbl_dangerous_material_M0990,M0990,ÁCIDO FLUOROSULFÓNICO,8
l10n_mx_wbl_dangerous_material_M0991,M0991,ÁCIDO FLUOROSILÍCICO,8
l10n_mx_wbl_dangerous_material_M0992,M0992,"ÁCIDO FÓRMICO con más del 85 %, en masa, de ácido",8
l10n_mx_wbl_dangerous_material_M0993,M0993,CLORURO DE FUMARILO,8
l10n_mx_wbl_dangerous_material_M0994,M0994,HEXADECIL-TRICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M0995,M0995,"ÁCIDO
HEXAFLUOROFOSFÓRICO",8
l10n_mx_wbl_dangerous_material_M0996,M0996,HEXAMETILENDIAMINA EN SOLUCIÓN,8
l10n_mx_wbl_dangerous_material_M0997,M0997,HEXILTRICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M0998,M0998,"ÁCIDO FLUORHÍDRICO Y ÁCIDO SULFÚRICO, MEZCLA DE",8
l10n_mx_wbl_dangerous_material_M0999,M0999,ÁCIDO YODHÍDRICO,8
l10n_mx_wbl_dangerous_material_M1000,M1000,ÁCIDO BROMHÍDRICO,8
l10n_mx_wbl_dangerous_material_M1001,M1001,ÁCIDO CLORHÍDRICO,8
l10n_mx_wbl_dangerous_material_M1002,M1002,ÁCIDO FLUORHÍDRICO con un máximo del 60 % de fluoruro de hidrógeno,8
l10n_mx_wbl_dangerous_material_M1003,M1003,HIPOCLORITOS EN SOLUCIÓN,8
l10n_mx_wbl_dangerous_material_M1004,M1004,"MONOCLORURO DE YODO, SÓLIDO",8
l10n_mx_wbl_dangerous_material_M1005,M1005,FOSFATO ÁCIDO DE ISOPROPILO,8
l10n_mx_wbl_dangerous_material_M1006,M1006,SULFATO DE PLOMO con más del 3 % de ácido libre,8
l10n_mx_wbl_dangerous_material_M1007,M1007,ÁCIDO SULFONÍTRICO EN MEZCLA (ÁCIDO MIXTO) con más del 50 % de ácido nítrico,8
l10n_mx_wbl_dangerous_material_M1008,M1008,ÁCIDO SULFONÍTRICO EN MEZCLA (ÁCIDO MIXTO) con un máximo del 50 % de ácido nítrico,8
l10n_mx_wbl_dangerous_material_M1009,M1009,ÁCIDO CLORHÍDRICO Y ÁCIDO NÍTRICO EN MEZCLA,8
l10n_mx_wbl_dangerous_material_M1010,M1010,NONILTRICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M1011,M1011,OCTADECIL-TRICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M1012,M1012,OCTILTRICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M1013,M1013,"ÁCIDO PERCLÓRICO con un máximo del 50 %, en masa, de ácido",8
l10n_mx_wbl_dangerous_material_M1014,M1014,ÁCIDO FENOLSULFÓNICO LÍQUIDO,8
l10n_mx_wbl_dangerous_material_M1015,M1015,FENILTRICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M1016,M1016,ÁCIDO FOSFÓRICO EN SOLUCIÓN,8
l10n_mx_wbl_dangerous_material_M1017,M1017,PENTACLORURO DE FÓSFORO,8
l10n_mx_wbl_dangerous_material_M1018,M1018,PENTÓXIDO DE FÓSFORO,8
l10n_mx_wbl_dangerous_material_M1019,M1019,TRIBROMURO DE FÓSFORO,8
l10n_mx_wbl_dangerous_material_M1020,M1020,TRICLORURO DE FÓSFORO,6.1
l10n_mx_wbl_dangerous_material_M1021,M1021,OXICLORURO DE FÓSFORO,6.1
l10n_mx_wbl_dangerous_material_M1022,M1022,"HIDROGENODIFLUORURO DE POTASIO, SÓLIDO",8
l10n_mx_wbl_dangerous_material_M1023,M1023,FLUORURO DE POTASIO SÓLIDO,6.1
l10n_mx_wbl_dangerous_material_M1024,M1024,HIDRÓXIDO DE POTASIO SÓLIDO,8
l10n_mx_wbl_dangerous_material_M1025,M1025,HIDRÓXIDO DE POTASIO EN SOLUCIÓN,8
l10n_mx_wbl_dangerous_material_M1026,M1026,CLORURO DE PROPIONILO,3
l10n_mx_wbl_dangerous_material_M1027,M1027,PROPILTRICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M1028,M1028,CLORURO DE PIROSULFURILO,8
l10n_mx_wbl_dangerous_material_M1029,M1029,TETRACLORURO DE SILICIO,8
l10n_mx_wbl_dangerous_material_M1030,M1030,ALUMINATO DE SODIO EN SOLUCIÓN,8
l10n_mx_wbl_dangerous_material_M1031,M1031,HIDRÓXIDO DE SODIO SÓLIDO,8
l10n_mx_wbl_dangerous_material_M1032,M1032,HIDRÓXIDO DE SODIO EN SOLUCIÓN,8
l10n_mx_wbl_dangerous_material_M1033,M1033,MONÓXIDO DE SODIO,8
l10n_mx_wbl_dangerous_material_M1034,M1034,ÁCIDO SULFONÍTRICO EN MEZCLA (ÁCIDO MIXTO RESIDUAL) con más del 50 % de ácido nítrico,8
l10n_mx_wbl_dangerous_material_M1035,M1035,CLORURO DE ESTAÑO(IV) ANHIDRO,8
l10n_mx_wbl_dangerous_material_M1036,M1036,CLORUROS DE AZUFRE,8
l10n_mx_wbl_dangerous_material_M1037,M1037,TRIÓXIDO DE AZUFRE ESTABILIZADO,8
l10n_mx_wbl_dangerous_material_M1038,M1038,ÁCIDO SULFÚRICO con más del 51 % de ácido,8
l10n_mx_wbl_dangerous_material_M1039,M1039,ÁCIDO SULFÚRICO FUMANTE,8
l10n_mx_wbl_dangerous_material_M1040,M1040,ÁCIDO SULFÚRICO AGOTADO,8
l10n_mx_wbl_dangerous_material_M1041,M1041,ÁCIDO SULFUROSO,8
l10n_mx_wbl_dangerous_material_M1042,M1042,CLORURO DE SULFURILO,6.1
l10n_mx_wbl_dangerous_material_M1043,M1043,"HIDRÓXIDO DE
TETRAMETILAMONIO EN SOLUCIÓN",8
l10n_mx_wbl_dangerous_material_M1044,M1044,CLORURO DE TIONILO,8
l10n_mx_wbl_dangerous_material_M1045,M1045,CLORURO DE TIOFOSFORILO,8
l10n_mx_wbl_dangerous_material_M1046,M1046,TETRACLORURO DE TITANIO,6.1
